2016.08.22,03:00,1.12961,1.13016,1.12853,1.12890,5890
2016.08.22,04:00,1.12891,1.12973,1.12835,1.12866,4891
2016.08.22,05:00,1.12866,1.12923,1.12838,1.12862,3833
2016.08.22,06:00,1.12861,1.12861,1.12705,1.12760,3883
2016.08.22,07:00,1.12760,1.12839,1.12753,1.12810,2812
2016.08.22,08:00,1.12811,1.12814,1.12716,1.12731,3142
2016.08.22,09:00,1.12737,1.12839,1.12727,1.12814,5297
2016.08.22,10:00,1.12815,1.12879,1.12733,1.12816,7611
2016.08.22,11:00,1.12816,1.12972,1.12799,1.12971,6185
2016.08.22,12:00,1.12971,1.12994,1.12905,1.12958,5409
2016.08.22,13:00,1.12958,1.12968,1.12910,1.12949,4057
2016.08.22,14:00,1.12950,1.13064,1.12947,1.13042,4586
2016.08.22,15:00,1.13042,1.13105,1.13005,1.13038,10221
2016.08.22,16:00,1.13039,1.13142,1.13039,1.13119,10021
